ID,y
3614,97.58839
3615,95.10853
3617,101.92065
3618,111.72579
3619,111.04336
3620,108.162636
3621,95.8182
3625,105.01872
3626,102.64151
3630,102.577385
3631,107.06121
3632,96.03683
3633,93.28881
3634,109.8299
3637,98.57679
3639,93.344
3640,108.36517
3641,92.78793
3644,111.08566
3645,99.30747
3646,92.40083
3647,91.660255
3648,110.80501
3653,112.68776
3654,100.474106
3655,109.55114
3659,101.866264
3660,97.7548
3662,107.53107
3666,101.11403
3668,99.80478
3671,99.71377
3673,94.72109
3674,105.282234
3675,96.456154
3681,93.829185
3682,113.44211
3686,104.7057
3687,94.48077
3692,78.906006
3695,109.71319
3696,98.13874
3699,108.99109
3705,118.103
3707,80.39784
3708,95.59722
3709,111.930435
3710,97.54055
3712,97.14014
3715,113.51802
3716,95.00645
3720,103.43567
3722,80.39784
3726,92.06501
3728,98.48648
3729,115.443985
3731,104.08905
3735,109.92269
3736,100.024734
3739,102.55405
3741,111.138504
3743,106.24114
3744,95.930725
3745,114.20059
3746,104.387276
3751,97.47759
3753,95.67135
3760,110.87985
3761,96.4973
3762,108.41205
3763,93.86684
3765,93.300095
3768,108.565445
3769,93.901115
3770,94.34363
3773,111.60549
3774,101.05691
3776,97.3355
3778,95.91292
3779,109.38222
3780,95.82561
3781,101.300514
3782,104.16677
3783,110.357346
3784,102.25191
3786,92.68418
3789,102.91596
3790,98.34726
3793,110.687126
3795,113.03678
3797,96.26548
3798,117.8048
3800,108.89331
3804,100.45893
3810,99.34981
3815,112.88482
3816,100.45893
3818,105.54401
3824,110.52416
3828,101.83221
3830,109.18696
3831,96.41058
3832,77.90421
3834,113.63917
3835,96.08448
3836,109.00925
3838,95.90942
3839,117.26253
3840,110.652596
3845,94.48135
3846,110.1626
3847,96.194046
3849,77.45561
3853,107.20344
3855,107.2068
3856,97.49272
3864,83.83574
3865,99.230644
3866,113.15132
3867,111.293884
3868,108.89331
3869,95.65756
3871,96.15596
3875,110.24233
3876,98.372505
3878,92.46987
3879,111.18129
3881,108.89331
3883,104.516624
3884,95.72806
3886,108.730194
3890,101.818306
3893,107.95602
3897,100.69674
3901,96.39842
3902,105.97678
3913,106.51734
3914,93.40442
3916,92.9629
3917,111.17261
3924,102.13411
3925,94.901085
3928,95.68619
3929,113.95404
3932,94.773056
3933,108.41786
3934,78.709984
3935,93.70793
3936,97.84191
3937,108.411865
3938,89.84911
3939,101.68669
3943,91.64329
3944,110.688515
3945,111.0545
3946,101.02185
3947,108.649704
3948,95.99293
3949,111.01981
3950,95.36948
3951,103.148796
3952,92.4631
3953,99.7296
3961,114.717964
3962,92.97467
3966,97.60739
3967,107.51182
3968,101.58893
3969,111.90168
3970,101.46666
3971,100.5742
3973,98.282974
3974,111.10783
3975,114.228745
3977,95.136
3979,104.062126
3985,104.4451
3986,108.834915
3988,101.46962
3991,94.04979
3992,105.13725
3993,104.29051
3994,98.44136
3995,113.986565
4005,103.07638
4007,96.95767
4008,109.0616
4009,98.622284
4010,105.721146
4011,78.89557
4012,95.803314
4013,102.17281
4015,103.5038
4016,104.79802
4018,102.52178
4025,95.14394
4026,102.776665
4028,109.10953
4029,96.95378
4031,97.73274
4032,111.29518
4033,97.68063
4034,107.14931
4037,102.93197
4038,105.262764
4039,95.073395
4041,96.4185
4042,103.56173
4043,96.96572
4044,108.41786
4045,92.39929
4046,107.01447
4047,95.93501
4048,101.59706
4049,106.16234
4051,92.95135
4052,112.89792
4058,103.067505
4062,113.52195
4064,105.96932
4067,97.09069
4068,77.57638
4070,101.64925
4072,118.73526
4074,110.16143
4075,96.299065
4076,109.90677
4077,96.1431
4078,104.314354
4080,108.41786
4082,100.99335
4085,92.46228
4086,101.25462
4088,102.776665
4089,98.95518
4092,77.128334
4094,100.32027
4095,110.04137
4096,100.6579
4097,109.613525
4102,103.58353
4105,105.92177
4107,110.547035
4111,101.33082
4112,103.36537
4113,93.68116
4114,105.768555
4115,94.6926
4116,108.90552
4117,97.29926
4118,94.91102
4119,108.51123
4120,94.6947
4122,79.50206
4125,92.896576
4126,111.71344
4129,110.17879
4134,107.09528
4137,93.02859
4141,100.94377
4142,99.78488
4144,99.499664
4145,102.13411
4146,105.722435
4150,98.240585
4151,79.74116
4154,97.09069
4156,92.25626
4157,105.43388
4159,104.79802
4160,95.51897
4161,108.71715
4168,95.392685
4171,108.105034
4172,109.5252
4173,98.122345
4175,92.18918
4176,108.41786
4177,99.499664
4178,99.7954
4179,105.472374
4181,105.124306
4183,96.95378
4184,107.824005
4185,92.2939
4186,111.37638
4188,103.16275
4190,112.31763
4192,92.75984
4193,104.52933
4194,110.71282
4195,105.157936
4196,78.31652
4202,97.58084
4203,99.522125
4208,90.25178
4209,111.767334
4210,100.32133
4211,106.76958
4212,117.249
4214,105.75373
4215,95.51157
4216,103.08021
4217,92.69433
4219,92.74604
4222,108.411865
4224,77.25583
4231,106.335495
4232,96.95378
4234,102.3884
4236,99.499664
4237,104.523506
4240,97.141235
4242,99.129776
4243,92.644936
4247,93.25603
4248,116.04433
4249,100.27832
4254,105.14148
4263,92.889595
4265,113.55111
4267,108.29039
4268,111.39752
4271,108.50688
4272,99.29851
4273,108.059044
4274,95.91767
4276,92.55166
4278,100.97136
4280,95.733925
4281,111.658516
4283,100.65291
4284,110.601295
4285,110.62834
4286,106.598274
4287,98.088554
4288,118.74706
4289,94.96673
4290,86.88952
4293,95.204636
4296,111.799904
4297,94.30126
4299,94.33816
4303,108.490524
4310,100.959946
4312,104.0806
4318,105.31544
4320,104.64736
4322,100.69177
4323,113.896454
4325,106.49854
4326,111.32129
4328,110.220924
4330,108.60644
4332,112.3645
4333,100.898895
4335,98.833916
4336,100.41043
4338,104.75807
4341,95.146805
4342,105.21692
4344,103.21384
4347,95.37216
4348,105.57916
4351,106.53805
4352,96.117065
4353,99.16418
4355,104.83088
4356,92.46228
4359,104.25752
4360,100.41916
4361,97.13516
4364,100.46787
4365,103.560165
4368,99.26272
4372,92.83278
4374,92.241615
4376,93.76196
4377,112.0259
4380,93.77483
4383,104.73494
4384,94.8958
4385,99.02625
4389,96.64211
4391,93.44314
4392,106.3032
4393,90.67549
4395,95.563644
4396,110.728905
4398,111.42778
4399,110.07326
4401,89.76028
4406,101.16411
4408,105.92671
4412,105.57916
4415,101.97192
4418,105.82126
4419,92.241615
4420,77.626396
4422,109.959625
4423,92.241615
4425,96.19532
4428,101.25488
4431,109.02542
4434,103.55035
4436,96.68961
4437,112.38751
4439,117.24372
4440,98.141075
4441,109.13549
4444,100.384705
4445,105.998566
4446,93.48986
4447,110.86747
4452,109.68076
4456,106.58855
4457,92.91145
4458,98.68932
4460,92.46228
4461,116.92076
4462,97.118385
4465,103.31972
4466,102.766655
4468,98.06406
4469,107.9816
4472,108.000465
4475,93.71415
4478,96.4064
4479,112.42632
4480,94.24604
4483,79.656364
4484,94.71368
4485,108.399796
4486,101.46666
4488,100.52744
4489,111.68692
4490,95.8018
4491,99.07976
4492,93.42059
4493,106.08337
4494,96.05985
4495,99.75097
4498,77.42271
4499,92.071846
4500,103.34409
4503,106.05046
4505,103.1979
4506,97.153595
4507,94.280106
4508,105.31544
4510,109.95859
4511,91.4405
4513,102.87482
4516,80.9821
4519,93.34471
4521,105.93011
4531,92.581
4532,77.581924
4533,103.84395
4534,104.08091
4536,105.31544
4537,92.91145
4539,95.79596
4542,103.93859
4545,93.35601
4549,91.02619
4551,98.93441
4554,101.816605
4556,105.746704
4559,111.974625
4561,112.48097
4562,107.98636
4566,111.39406
4569,93.731606
4570,110.728905
4573,93.99471
4574,101.55897
4575,97.83101
4577,92.70676
4578,109.92864
4580,99.468376
4582,99.39469
4583,109.959625
4585,95.1733
4587,105.31544
4595,92.68013
4596,105.511795
4601,100.737114
4602,109.967964
4603,93.19313
4605,101.59083
4606,96.79345
4607,110.59476
4608,95.1567
4610,95.39898
4613,108.72742
4617,95.15259
4618,111.35153
4619,91.69595
4620,95.54961
4622,96.96727
4625,92.46228
4626,105.31544
4627,95.67181
4629,84.39722
4631,89.82983
4633,105.31544
4634,111.535
4635,95.169464
4639,97.6358
4640,105.8349
4642,105.41621
4644,98.82982
4646,105.31544
4647,99.99325
4648,79.83898
4649,93.24645
4650,110.944244
4655,91.02619
4660,94.37973
4661,112.197754
4662,91.78538
4663,113.51741
4665,97.30006
4666,111.888306
4667,105.29423
4668,93.029495
4670,94.09312
4671,102.77011
4672,100.24865
4673,105.92815
4675,108.476105
4676,95.63698
4677,110.481514
4680,97.03017
4682,96.30803
4683,108.050224
4685,105.57916
4686,93.31484
4688,110.11987
4690,102.99248
4692,109.45231
4693,93.561966
4697,91.16578
4700,106.35041
4702,108.59096
4707,117.614204
4708,92.246925
4710,82.436745
4716,103.57679
4717,96.27958
4718,94.81309
4720,95.86605
4721,79.84828
4723,98.011505
4726,110.66991
4727,91.51412
4729,96.51269
4731,97.613365
4732,105.87608
4735,105.180695
4736,106.13677
4737,93.19313
4738,108.34783
4739,112.16879
4744,106.686806
4747,94.658676
4749,109.13772
4750,92.246925
4752,110.73161
4755,101.392525
4756,106.786476
4757,111.803276
4758,95.587105
4759,106.47738
4763,97.23783
4764,107.43007
4765,95.06284
4766,94.32109
4767,99.7879
4769,111.322556
4770,95.37371
4771,79.408905
4772,105.39341
4774,110.75592
4776,102.26041
4777,107.306076
4778,101.9831
4780,95.84169
4784,96.20888
4786,102.897964
4787,77.626396
4788,96.23252
4789,110.73161
4791,104.663956
4792,94.43391
4795,109.32883
4796,90.01562
4803,92.921715
4805,92.26168
4807,94.47425
4809,97.844666
4816,92.58024
4817,81.431946
4818,90.108925
4820,94.88342
4821,105.30376
4823,110.03953
4824,97.97194
4825,112.710434
4829,94.50388
4830,97.85304
4831,109.828285
4833,105.56337
4836,92.345215
4837,110.11987
4838,93.71465
4840,96.59591
4841,80.33342
4842,89.92284
4843,108.37999
4844,93.903595
4849,108.24372
4851,99.6172
4852,94.942665
4858,93.716576
4860,97.85304
4863,111.93963
4864,96.77238
4865,110.19459
4867,97.13245
4868,96.98511
4869,109.99045
4873,92.855736
4875,102.67441
4876,109.533844
4877,98.65584
4878,110.062996
4880,77.40936
4886,112.75672
4888,107.52887
4889,92.961
4890,108.358696
4893,96.64349
4895,95.93809
4896,103.16011
4899,94.100266
4901,100.317764
4902,110.78949
4903,96.13883
4904,110.73161
4910,92.96489
4912,91.93212
4915,97.00777
4916,106.7464
4917,100.62215
4920,105.39341
4927,105.51683
4928,95.43956
4931,107.22608
4934,93.3969
4936,95.17798
4939,109.42067
4942,110.989105
4943,98.00521
4944,105.730896
4945,96.70152
4947,107.781204
4948,91.07324
4951,93.95941
4952,110.73161
4953,93.79941
4956,96.13883
4957,115.34318
4958,102.78509
4960,95.68669
4968,94.51581
4969,104.37405
4971,108.23611
4973,111.21941
4975,110.989296
4976,96.16752
4978,94.78965
4979,97.95831
4982,97.42043
4983,101.72716
4984,98.49776
4985,117.62611
4986,102.5283
4987,114.16544
4988,99.86917
4994,97.55477
4995,93.337135
5002,80.25984
5004,94.14577
5005,104.04021
5006,99.28419
5007,107.91367
5009,111.1021
5011,111.21941
5014,105.402855
5015,104.554825
5018,98.42037
5019,112.2325
5020,93.710815
5021,104.69448
5022,92.835075
5023,99.71397
5025,97.60669
5032,103.93319
5034,91.54621
5036,92.652176
5038,94.88336
5039,109.92732
5046,99.1973
5049,112.2325
5051,91.91873
5052,93.65983
5053,110.75592
5054,96.468834
5055,92.31406
5057,92.85763
5059,94.39263
5062,100.027054
5063,112.262215
5065,112.27271
5069,94.5791
5071,98.5931
5074,108.42253
5075,93.17772
5076,93.419174
5077,77.57638
5079,106.56836
5080,96.69823
5081,110.11987
5083,104.61139
5088,108.19418
5089,94.28656
5093,100.77781
5094,104.34185
5095,95.22671
5099,106.15145
5101,111.25745
5103,104.620384
5104,94.1728
5105,104.600784
5107,93.790306
5108,105.11715
5109,95.03411
5111,98.305504
5112,110.35263
5113,98.8602
5114,102.50008
5115,95.483665
5118,93.087074
5122,96.468834
5123,80.71186
5125,93.63323
5127,107.04683
5128,98.37235
5129,114.91568
5132,99.28419
5134,110.18958
5135,95.48012
5137,108.33836
5142,94.46325
5143,101.96679
5144,94.30788
5148,94.61215
5149,92.54263
5150,102.13411
5154,77.626396
5155,96.83777
5159,92.86017
5164,94.36936
5165,116.88599
5166,90.73725
5167,106.48031
5169,113.97637
5171,90.0978
5172,110.339066
5176,96.12648
5184,104.915695
5185,106.96893
5186,103.70593
5188,103.02999
5189,105.14483
5190,97.731544
5191,116.88599
5193,110.17879
5196,92.99842
5199,80.50935
5200,108.63715
5203,97.489006
5204,112.58566
5205,98.54645
5207,96.783264
5208,99.1338
5212,97.476425
5214,96.01787
5218,97.46008
5220,101.18047
5222,93.22541
5224,95.230705
5225,105.44274
5227,109.79099
5229,107.0425
5232,93.357994
5233,119.78414
5234,103.1382
5237,110.670296
5239,110.643394
5240,94.293785
5241,114.30691
5244,93.9019
5248,110.479385
5251,91.495
5253,92.27022
5255,97.301216
5256,96.99439
5257,92.582275
5259,98.130646
5260,107.78355
5266,93.5126
5268,97.95909
5275,110.076775
5276,102.936295
5277,95.762474
5279,95.126495
5280,106.90713
5281,91.825
5283,104.08937
5284,79.66447
5285,93.21302
5286,102.91609
5287,97.67502
5289,91.08166
5290,110.17879
5292,109.85714
5293,98.54211
5294,104.08461
5297,93.60311
5299,101.13497
5302,93.09274
5305,79.403336
5306,94.91766
5308,99.49868
5309,96.00666
5310,117.86397
5312,110.08033
5316,107.39823
5317,97.37576
5319,80.71186
5320,97.482574
5323,97.2635
5329,99.99164
5331,109.53626
5334,106.17971
5336,110.61312
5338,104.53688
5341,106.292114
5345,96.173904
5348,97.93639
5349,112.62416
5355,110.07926
5356,96.45903
5360,109.16587
5362,104.87891
5364,105.17145
5366,105.15578
5367,96.534874
5368,93.337944
5370,96.57512
5371,77.626396
5373,106.19852
5375,110.670296
5376,96.92033
5378,105.54744
5379,102.64975
5383,95.419
5384,100.12279
5389,113.10548
5391,78.45185
5393,111.39528
5395,109.90166
5397,109.62794
5398,96.38825
5399,114.08351
5401,119.16379
5402,96.5308
5403,113.47514
5404,95.386406
5407,78.31652
5408,93.94747
5413,110.48255
5414,99.69539
5417,97.097824
5418,109.85714
5420,107.90887
5421,93.36196
5424,96.23491
5425,112.58566
5426,101.77927
5429,112.15267
5431,95.89108
5437,104.5905
5440,92.19298
5444,108.26187
5446,105.00212
5447,103.021996
5451,97.13479
5452,105.86081
5455,103.1382
5456,95.95199
5458,92.248535
5459,100.60038
5460,94.52841
5462,97.27236
5463,106.85732
5464,91.244385
5465,110.92451
5466,98.66044
5467,104.38724
5468,106.65336
5469,112.609375
5472,94.53564
5474,94.99393
5475,93.575
5476,96.31011
5479,107.20567
5480,112.89792
5482,107.744
5485,91.70102
5486,119.16379
5488,79.42258
5495,107.0425
5496,101.323944
5497,111.99069
5499,109.790695
5503,92.208435
5504,93.818146
5507,98.122345
5509,104.78982
5511,94.50971
5512,109.66434
5516,110.99478
5517,94.824585
5518,104.276024
5521,94.51062
5522,106.822426
5527,102.488594
5528,97.37825
5529,105.14483
5532,103.90742
5533,105.955345
5535,105.16439
5536,101.71774
5540,94.08626
5547,92.91234
5548,111.04376
5550,77.37883
5551,95.42306
5554,109.68389
5555,95.04919
5559,109.43098
5560,92.14851
5561,109.90027
5562,97.64961
5563,110.501396
5565,82.99723
5566,101.05403
5567,103.31348
5568,95.4447
5572,97.99965
5574,95.39017
5576,99.73005
5579,111.48703
5580,84.04356
5581,90.68674
5583,95.770256
5584,109.982155
5586,109.10271
5587,94.78444
5589,103.300385
5591,106.791405
5592,95.47065
5593,106.84379
5594,96.473015
5595,86.28437
5596,110.11987
5597,104.79918
5598,116.2952
5599,96.70152
5602,114.53962
5603,96.473015
5605,94.21198
5607,93.83883
5608,95.143906
5609,94.34664
5610,94.63566
5612,95.088806
5613,105.14483
5614,96.629906
5616,94.430855
5621,94.77762
5623,98.972115
5628,113.369415
5629,96.30251
5631,112.79125
5633,100.132095
5638,103.110245
5639,94.45842
5640,99.97988
5645,98.58201
5646,79.76685
5649,94.96247
5653,103.40809
5655,115.68039
5656,94.687996
5658,94.81874
5662,117.41254
5663,92.437035
5667,93.81945
5670,96.70152
5671,102.67538
5672,95.82486
5673,104.429726
5674,92.41819
5675,103.77285
5676,93.64499
5679,112.94102
5683,108.6222
5687,96.13013
5688,76.993004
5690,98.88657
5691,113.774376
5692,97.501854
5693,107.71883
5694,94.57956
5697,108.5597
5698,92.83625
5699,111.150925
5704,96.64336
5707,112.94102
5709,96.88049
5710,92.469925
5714,93.87377
5718,94.394745
5721,95.22535
5723,95.108185
5724,112.10807
5725,92.246925
5726,102.64169
5729,99.89395
5730,104.276024
5731,97.276924
5733,77.22046
5736,92.84822
5741,111.82861
5745,111.20845
5747,94.712036
5748,113.24262
5750,112.58383
5751,107.527664
5752,95.76276
5754,95.107666
5755,94.5698
5757,102.22703
5758,116.3251
5760,108.56571
5762,104.79196
5766,107.339745
5768,97.47812
5769,118.662186
5770,99.073906
5771,111.18125
5772,93.02203
5773,102.21137
5774,96.33734
5776,93.989624
5777,111.150925
5778,93.96528
5780,109.92732
5782,92.30549
5783,77.588875
5784,97.927055
5786,95.99807
5788,93.82145
5789,99.128876
5790,94.80355
5791,106.81167
5793,100.674225
5794,97.27733
5796,117.949066
5797,95.23947
5801,96.60817
5803,96.13013
5804,104.16881
5805,95.024284
5806,77.27403
5808,109.275
5813,94.77234
5815,97.63337
5816,106.49132
5822,98.965256
5823,111.08778
5825,107.088165
5827,109.73794
5829,102.87988
5830,98.07152
5831,96.89457
5832,97.26175
5833,109.275
5837,114.40537
5838,92.28761
5839,95.724464
5842,99.97988
5844,108.59288
5845,95.44
5846,106.56418
5848,77.22191
5850,108.3789
5851,93.09954
5853,97.47812
5854,105.39466
5858,99.97988
5860,112.680466
5864,104.02347
5866,96.785774
5867,112.94102
5868,95.350044
5869,112.4911
5870,92.67113
5871,109.54307
5874,115.66614
5876,110.23097
5877,89.99008
5878,94.20242
5879,112.17867
5880,99.3071
5884,92.18371
5886,110.61099
5890,99.94823
5896,96.25896
5897,105.03334
5898,97.47812
5901,105.21449
5903,110.75592
5906,94.63566
5908,112.94102
5909,92.20597
5910,105.14483
5911,92.37617
5912,105.11762
5914,115.66614
5919,111.21941
5924,96.76772
5926,94.773155
5929,104.08125
5930,99.97449
5932,92.19504
5933,111.29367
5934,93.12997
5935,109.52278
5936,93.94304
5937,110.37957
5938,95.638855
5939,105.61165
5942,100.14119
5943,92.630936
5944,100.172874
5946,111.06291
5951,93.980255
5953,103.24248
5954,95.131485
5957,105.816025
5961,100.43188
5962,102.17281
5964,78.6282
5965,98.13006
5968,114.421974
5969,95.31923
5974,94.32307
5975,95.46074
5978,80.19809
5981,104.276024
5982,94.89666
5983,100.540306
5989,106.536644
5991,92.96679
5992,98.82308
5995,99.86045
5996,105.077805
5997,110.607895
5998,95.64875
5999,76.26733
6001,110.2397
6002,94.346924
6003,98.08756
6004,95.131485
6006,105.895874
6007,93.97591
6011,99.84336
6012,109.7073
6014,92.37617
6015,105.6986
6016,94.58484
6017,111.36639
6018,97.47812
6024,93.59116
6025,103.3296
6026,112.43337
6028,108.06394
6029,77.01386
6030,99.854485
6036,114.421974
6040,95.024284
6041,110.61092
6042,93.84298
6044,96.926704
6045,106.81167
6047,103.60242
6048,101.505005
6049,95.317894
6051,116.2952
6052,98.46922
6053,90.108925
6054,108.904976
6058,97.58453
6059,97.99034
6062,97.14037
6063,117.92472
6064,106.87269
6065,95.024284
6067,101.74514
6068,110.8906
6070,105.144325
6071,109.40474
6072,110.61099
6080,110.61099
6081,93.46618
6084,103.75426
6087,93.06681
6089,103.98947
6092,110.61099
6094,94.18273
6095,110.11987
6097,111.699814
6100,100.704475
6104,108.75243
6105,96.23933
6106,102.464615
6107,80.94939
6108,95.47365
6109,110.61099
6110,93.951225
6114,110.61099
6116,93.835175
6117,97.290474
6118,93.23767
6123,78.825356
6125,110.75592
6128,102.22876
6130,104.0138
6132,105.46235
6137,79.46402
6139,111.36957
6140,95.89238
6141,111.50549
6142,104.76994
6144,103.4234
6145,94.8062
6146,97.79016
6149,91.96746
6156,92.97517
6159,111.981224
6160,95.89238
6162,104.576454
6164,101.92425
6165,92.34681
6168,78.375084
6169,109.275
6170,98.521065
6171,105.67545
6172,92.505264
6173,107.40714
6176,99.78897
6177,92.63855
6178,95.02563
6180,96.02674
6181,105.818794
6182,96.32827
6185,93.390594
6186,110.96733
6188,106.866905
6189,96.79478
6192,103.75426
6193,93.88844
6194,106.81167
6195,98.94048
6196,118.81596
6197,93.188965
6201,110.22879
6202,94.46378
6203,94.537025
6204,95.944534
6207,117.24587
6209,97.14571
6210,96.340645
6211,111.6164
6213,112.02615
6216,92.10609
6217,92.4735
6219,95.088806
6222,77.27403
6223,109.10895
6235,97.57116
6240,98.17708
6242,93.8464
6247,92.41819
6251,110.43669
6254,114.52851
6255,93.21486
6260,104.9951
6261,93.562614
6262,100.2437
6264,113.84529
6269,109.46497
6271,100.557014
6275,110.22245
6276,92.918564
6278,105.08578
6279,111.416214
6281,113.65529
6284,91.41101
6286,97.50388
6287,77.46847
6288,94.02741
6292,97.82934
6293,95.19826
6295,97.6577
6298,105.33954
6300,107.821075
6304,106.47811
6308,104.70889
6310,94.44788
6312,110.61099
6320,97.276924
6324,92.743645
6325,108.64736
6330,102.33741
6336,108.62416
6340,104.28752
6341,97.57116
6342,102.11827
6344,97.75897
6345,106.3663
6347,111.04376
6348,96.59419
6349,105.33954
6351,77.491066
6353,108.15802
6354,95.01394
6357,92.5183
6358,100.50961
6360,101.89851
6363,113.369415
6364,91.4405
6368,110.46402
6370,94.79245
6371,95.541374
6377,102.29831
6379,95.73071
6381,93.407616
6382,77.491066
6383,110.908104
6388,110.42974
6390,107.453995
6392,102.87988
6393,99.74582
6395,91.268425
6398,106.32356
6401,77.27403
6402,94.96516
6403,109.13737
6405,96.98104
6406,90.68059
6407,111.25365
6409,105.43438
6411,92.64043
6413,95.251945
6416,96.81976
6417,104.49834
6418,92.90729
6419,118.73748
6420,106.84727
6426,104.6675
6429,96.57292
6430,94.71554
6431,109.13737
6432,96.99241
6434,99.9437
6437,112.46248
6438,93.719574
6439,104.0632
6440,93.26361
6441,94.06634
6442,108.63061
6443,97.64899
6445,94.65821
6448,113.04375
6450,105.64258
6453,97.16225
6455,102.480316
6457,96.242584
6458,98.69172
6461,97.63635
6464,110.87107
6467,96.88273
6469,103.24641
6470,80.0029
6471,98.17798
6473,107.722855
6474,93.432526
6479,95.9012
6481,99.89688
6484,110.21869
6495,90.15736
6496,106.958015
6505,104.933
6506,91.73992
6508,99.28474
6509,94.01439
6510,107.62851
6512,106.855415
6513,96.47146
6514,107.45496
6515,91.43752
6519,94.420944
6521,98.77804
6523,77.72132
6525,103.626335
6526,97.186646
6528,93.58628
6529,99.35397
6531,108.95983
6533,102.13411
6534,93.415596
6535,111.06562
6536,93.21038
6537,113.154205
6540,92.47526
6541,110.908104
6547,104.80497
6548,100.242676
6551,109.963974
6553,104.88615
6555,103.75426
6556,96.90991
6561,77.56241
6564,94.09103
6565,111.06562
6568,97.875084
6569,108.63061
6573,102.59366
6574,98.2442
6577,112.673515
6579,113.369415
6581,95.62685
6582,109.47144
6585,101.188866
6586,93.73061
6589,107.561386
6590,76.79232
6593,101.709595
6594,110.410576
6595,90.832855
6599,94.44468
6600,95.1252
6601,111.23836
6602,91.4405
6603,113.04375
6604,97.46622
6607,107.77378
6608,111.26424
6609,93.38447
6611,95.221306
6613,108.63061
6614,96.94836
6616,96.302734
6617,108.63061
6618,94.95959
6619,103.022285
6621,103.75426
6627,103.120544
6629,111.577065
6631,77.22191
6634,95.446915
6636,96.21627
6638,97.875084
6639,108.63061
6641,111.190506
6642,99.38822
6651,116.393036
6654,77.53941
6657,95.66017
6663,95.573845
6665,101.987206
6666,96.73862
6668,94.60044
6669,103.75426
6670,98.29404
6671,101.550964
6673,96.991104
6675,95.71441
6676,77.491066
6677,94.04745
6679,95.55879
6680,107.880325
6681,107.62851
6685,107.080605
6688,95.04492
6689,89.773865
6690,96.921165
6692,108.63061
6693,92.83158
6694,95.15454
6698,118.73748
6699,93.30255
6700,107.42365
6701,96.242584
6702,113.53263
6704,89.773865
6707,105.160675
6712,110.707954
6713,91.84973
6715,108.49729
6721,105.09701
6722,95.088806
6723,108.330185
6724,93.41329
6725,118.72558
6731,109.625916
6735,88.80765
6736,105.11692
6737,107.14376
6738,98.68779
6739,100.50373
6741,101.74924
6743,97.71808
6745,94.60044
6747,108.95603
6749,92.23276
6750,108.45601
6751,114.69934
6752,106.35521
6753,108.63061
6755,106.91657
6756,92.90629
6757,103.23514
6759,110.46149
6761,92.28219
6763,98.17798
6764,118.662186
6765,103.06781
6766,111.324875
6768,105.895874
6771,89.773865
6773,93.4389
6774,99.64412
6778,108.2682
6779,95.949776
6781,96.177216
6784,106.88248
6786,100.64796
6787,96.44972
6790,99.17383
6793,103.402115
6795,108.63061
6798,110.66557
6806,95.60395
6807,95.305214
6810,93.85106
6815,102.12682
6816,91.670876
6817,97.72253
6818,92.78586
6819,103.60242
6820,97.65733
6822,94.2308
6823,116.2952
6824,109.13934
6825,94.328705
6828,77.40754
6829,114.552536
6831,102.77376
6832,93.04625
6833,111.28095
6834,95.769264
6836,105.12685
6837,111.21941
6838,94.32945
6840,100.448326
6843,92.57524
6845,92.68026
6846,96.284195
6847,109.68303
6851,101.32194
6852,97.57198
6853,102.37644
6858,104.4262
6861,110.70192
6863,111.23836
6864,78.31652
6865,97.02193
6866,110.713394
6867,103.219604
6868,103.2091
6869,93.29485
6870,109.13934
6874,101.48002
6875,97.04427
6877,105.895874
6878,99.075035
6880,93.57395
6883,104.32235
6884,93.78208
6886,94.74734
6890,99.726036
6893,105.112175
6894,90.58092
6899,105.895874
6900,93.208565
6904,92.18245
6905,107.14765
6906,95.173546
6910,94.82407
6912,103.3932
6913,112.57959
6920,92.787346
6922,96.9003
6923,108.63061
6926,95.73298
6927,103.06324
6928,91.91871
6931,115.81545
6933,91.1679
6936,91.32634
6937,110.11987
6939,94.78715
6941,101.70489
6942,104.69257
6943,90.83286
6944,102.18249
6945,91.03176
6946,104.78082
6947,117.85946
6949,109.757095
6951,107.07375
6953,103.7895
6954,93.68406
6955,105.77704
6963,109.42588
6964,94.942924
6966,100.56007
6968,93.61472
6970,105.818794
6972,108.85339
6976,106.925995
6978,110.713394
6981,94.91766
6985,109.365974
6986,95.800186
6987,109.8102
6989,101.063255
6991,116.2952
6993,112.06194
6994,96.39106
6995,107.904854
6996,91.96741
6997,112.150894
6998,80.638466
7001,108.62658
7003,110.19499
7006,90.41124
7008,90.78131
7010,90.86753
7011,97.98272
7012,93.49062
7013,93.631546
7014,108.63974
7017,100.8312
7018,93.608635
7019,91.4894
7023,92.104546
7024,102.24126
7025,93.26044
7026,109.3947
7027,91.874466
7028,113.202225
7030,108.63061
7031,99.2971
7033,104.81422
7036,94.40247
7037,95.07392
7039,93.77139
7044,94.00844
7045,111.21941
7046,106.178795
7049,92.95733
7050,92.074356
7051,105.818794
7054,108.60538
7055,93.93246
7057,91.61058
7060,105.895874
7061,97.47812
7063,93.500885
7064,108.920364
7067,93.57395
7071,99.97231
7074,106.02022
7075,92.70602
7078,111.21941
7079,89.769394
7080,102.042656
7081,97.64611
7082,110.75592
7083,95.68862
7085,91.72035
7092,103.539276
7094,90.978546
7100,92.423645
7101,103.74215
7102,110.713394
7104,109.24641
7105,97.47812
7106,97.368355
7107,100.38746
7108,76.9829
7109,92.081116
7110,110.11987
7112,94.83789
7113,107.57177
7114,104.78984
7116,110.73161
7117,101.595894
7118,98.0363
7120,92.70746
7121,103.02962
7123,103.530495
